id,nombre,marca,imagen,precio_desde,precio_hasta
7790742104403,Dulce de Leche Colonial La Serenisima 1 Kg,LA SERENÍSIMA,NULL,160.00,184.99
7790742106308,Leche en Polvo Entera Fortificada en Caja La Serenisima 500 Gr,LA SERENÍSIMA,NULL,136.00,189.00
7790742106605,Leche en Polvo Descremada Fortificada La Serenisima 400 Gr,LA SERENÍSIMA,NULL,136.89,169.00
7790742140609,Dulce de Leche Colonial con Calcio La Serenisima 400 Gr,LA SERENÍSIMA,NULL,68.90,92.00
7790742144607,Dulce de Leche Fuente de Calcio La Serenisima 400 Gr,LA SERENÍSIMA,NULL,48.89,79.39
7790742187703,Dulce de Leche Fuente de Calcio Ser 400 Gr,SER,NULL,89.90,101.00
7790802000010,Yerba Mate Tradicional Romance 500 Gr,ROMANCE,NULL,57.21,77.90
7790802000027,Yerba Mate Tradicional Romance 1 Kg,ROMANCE,NULL,82.39,96.81
7790957000538,Alfajor Blanco Mini Dulce de Leche Jorgito 6 Un 155 Gr,JORGITO,NULL,57.60,96.00
7790957000545,Alfajor Chocolate Jorgito 6 Un,JORGITO,NULL,57.60,96.00
7791004000044,Sal Entrefina en Estuche Celusal 1 Kg,CELUSAL,NULL,40.50,57.50
7791004000051,Sal Entrefina en Paquete Celusal 1 Kg,CELUSAL,NULL,34.50,47.50
7791004000082,Sal Gruesa en Estuche Celusal 1 Kg,CELUSAL,NULL,34.50,51.50
7791004000099,Sal Gruesa en Paquete Celusal 1 Kg,CELUSAL,NULL,29.89,44.50
7791004000105,Sal Gruesa en Salero Celusal 1 Kg,CELUSAL,NULL,45.38,136.00
7791058010662,Dulce de Leche Familiar Pote Manfrey 400 Gr,MANFREY,NULL,43.39,58.90
7791078022737,Aritos de Cereales Frutales Granix 130 Gr,GRANIX,NULL,41.57,51.50
7791100000283,Azucar Blanca Refinada Premium Chango 1 Kg,CHANGO,NULL,33.10,36.40
7791100000481,Azucar Tipo A Chango 1 Kg,CHANGO,NULL,29.90,38.00
7791118000619,Malta Instantanea Fortificada Maltife 100 Gr,MALTIFE,NULL,92.89,105.00
7791120001338,Tostaditas de Arroz Clasicas Molinos Ala 120 Gr,MOLINOS ALA,NULL,25.00,27.50
7791120031557,Arroz Largo Fino 00000 en Bolsa Molinos Ala 1 Kg,MOLINOS ALA,NULL,39.90,49.49
7791120031564,Arroz Largo Fino 00000 Molinos Ala 500 Gr,MOLINOS ALA,NULL,22.89,24.90
7791120032554,Arroz Largo Fino 53 1 Kg,53,NULL,29.90,44.50
7791249008720,Chocolate Cadbury Dairy Milk 72 Gr,CADBURY,NULL,82.90,91.00
7791249010549,Postre de Mani en Barra Mantecol 25 Gr,MANTECOL,NULL,11.99,16.50
7791249420867,Postre de Mani Mantecol 250 Gr,MANTECOL,NULL,72.90,117.99
7791249451472,Pasta de Mani Mantecol 110 Gr,MANTECOL,NULL,40.60,59.00
7791249451656,Chocolate con Mani Shot 90 Gr,SHOT,NULL,76.64,90.00
7791476005912,Barra Crocante de Arroz Egran 70 Gr,EGRAN,NULL,27.60,35.90
7791476005936,Barra Crocante de Arroz con Chocolate Egran 70 Gr,EGRAN,NULL,27.60,35.90
7791476006216,Barra de Arroz Inflado Egran 60 Gr,EGRAN,NULL,39.89,51.99
7791476006230,Barra Crocante de Arroz con Chocolate Egran 60 Gr,EGRAN,NULL,39.89,51.99
7791476006247,Barra Crocante de Arroz Mani y Miel Egran 60 Gr,EGRAN,NULL,39.89,57.00
7791476039009,Maiz Blanco Molido Egran 500 Gr,EGRAN,NULL,42.72,54.50
7791476056006,Porotos Bolitas Egran 500 Gr,EGRAN,NULL,44.50,54.59
7791476057003,Porotos Alubia Egran 500 Gr,EGRAN,NULL,54.49,61.50
7791476059007,Porotos de Soja Egran 500 Gr,EGRAN,NULL,27.08,32.90
7791476063004,Poroto Colorados Egran 500 Gr,EGRAN,NULL,51.49,58.26
7791675304007,Aceitunas Verdes Rellenas en Doy Pack Castell 180 Gr,CASTELL,NULL,58.99,71.50
7791708001231,Pan Hamburguesas con Sesamo Veneziana 210 Gr,VANEZIANA,NULL,38.90,45.00
7791708001248,Pan Hamburguesas Americana Veneziana 210 Gr,VENEZIANA,NULL,32.18,33.19
7791708001323,Pan Hamburguesas Practipan 210 Gr,PRACTIPAN,NULL,28.99,29.96
7791708001361,Grisines La Veneziana 180 Gr,LA VENEZIANA,NULL,27.50,35.69
7791708001378,Pan para Panchos Veneziana 210 Gr,VENEZIANA,NULL,32.18,33.19
7791708001569,Tostadas Saladas con Gluten Veneziana Light 200 Gr,VENEZIANA,NULL,54.49,66.00
7791708001576,Tostadas Light sin Sal con Gluten Veneziana 200 Gr,VENEZIANA,NULL,39.60,66.00
7791708001583,Tostadas con Alto Contenido de Gluten Veneziana Light 200 Gr,VENEZIANA,NULL,54.49,66.00
7791708002023,Grisines Trisalvado Dietetico La Veneziana 180 Gr,LA VENEZIANA,NULL,23.38,36.00
7791708617432,Tostadas Dulces Light Veneziana 200 Gr,VENEZIANA,NULL,54.49,64.00
7791866000381,Ketchup Natura 250 Gr,NATURA,NULL,48.81,58.00
7791866000558,Mayonesa Liviana Doypack Cada Dia 237 Gr,CADA DÍA,NULL,24.90,27.90
7791866001203,Mayonesa Doypack Natura 237 Gr,NATURA,NULL,27.90,53.00
7791866001364,Mayonesa Doypack Natura 500 Ml,NATURA,NULL,51.89,85.90
7791866001579,Mayonesa con Aceite Oliva Extra Virgen Mayoliva 455 Gr,MAYOLIVA,NULL,31.50,109.00
7791866003283,Mayonesa con Aceite de Oliva Mayoliva 227 Gr,MAYOLIVA,NULL,25.50,55.90
7791866004211,Mostaza Doypack Natura 250 Gr,NATURA,NULL,28.60,38.10
7791885000096,Palmito en Trozos Cumana 396 Gr,CUMANÁ,NULL,62.90,73.00
7791936001225,Merengue Blanco Lyvian Sferco 100 Gr,LYVIAN,NULL,27.90,31.17
7792070000556,Aceitunas Verdes Descarozadas en Salmuera Nucete 360 Gr,NUCETE,NULL,75.90,92.00
7792070001072,Aceitunas Verdes Rellenas Nucete 100 Gr,NUCETE,NULL,27.90,33.99
7792070001089,Aceitunas Verdes en Salmuera Nucete 330 Gr,NUCETE,NULL,42.90,51.50
7792070001102,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,NUCETE,NULL,47.49,58.00
7792070001119,Aceitunas Verdes en Salmuera Nucete 180 Gr,NUCETE,NULL,34.99,51.50
7792070001126,Aceitunas Verdes Rellenas con Morron en Salmuera Nucete 300 Gr,NUCETE,NULL,40.99,55.90
7792070001287,Aceitunas Verdes en Rodajas en Salmuera Nucete 300 Gr,NUCETE,NULL,51.49,55.90
7792070004523,Aceitunas Verdes en Salmuera Nucete 330 Gr,NUCETE,NULL,71.50,83.00
7792070053088,Pimientos Morrones Nucete 220 Gr,NUCETE,NULL,71.50,82.90
7792129000346,Edulcorante Liquido con Sacarina Sucaryl 180 Cc,SUCARYL,NULL,30.69,94.50
7792129000742,Edulcorante en Sobres Equalsweet 50 Un,EQUALSWEET,NULL,62.89,71.50
7792129000759,Edulcorante con Aspartamo en Sobres Equalsweet 100 Un,EQUALSWEET,NULL,83.00,119.00
7792129001114,Edulcorante Liquido con Sacarina Chucker 500 Cc,CHUKER,NULL,63.90,115.00
7792129001299,Edulcorante en Pastillas con Sacatina Sucaryl 300 Un,SUCARYL,NULL,173.00,229.00
7792170000012,Aritos de Avena y Miel Fortificados Honey Nuts Quaker 200 Gr,QUAKER,NULL,69.00,73.90
7792170000449,Galletitas Vainilla con Chips de Chocolate Toddy 210 Gr,TODDY,NULL,44.49,49.00
7792170000647,Avena Instantanea Fortificada Quaker 400 Gr,QUAKER,NULL,60.90,85.00
7792170000678,Avena Tradicional Fortificada Quaker 500 Gr,QUAKER,NULL,65.90,88.00
7792170000708,Avena Instantanea Fortificada Quaker 700 Gr,QUAKER,NULL,92.90,121.00
7792170000975,Cuadritos de Avena Quaker 300 Gr,QUAKER,NULL,127.90,166.00
7792170001217,Galletitas Avena Miel Quaker 197 Gr,QUAKER,NULL,24.90,29.90
7792170007196,Polenta Instantanea Magica Quaker 500 Gr,QUAKER,NULL,29.66,30.55
7792170555123,Galletas Avena y Pasas Quaker 157 Gr,QUAKER,NULL,39.49,43.00
7792180001528,Harina de Trigo 000 Can~uelas 1 Kg,CAÑUELAS,NULL,23.29,38.90
7792180001641,Aceite de Girasol Can~uelas 900 Cc,CAÑUELAS,NULL,49.90,65.00
7792180001665,Aceite de Girasol Can~uelas 1.5 Lt,CAÑUELAS,NULL,85.50,99.00
7792180004567,Harina con Levadura Pizza Pureza 1 Kg,PUREZA,NULL,27.99,66.00
7792180004833,Premezcla para Pizza Clasica Mama Cocina Plus 500 Gr,MAMÁ COCINA,NULL,45.49,61.50
7792180004871,Harina de Trigo 0000 Ultra Refinada Pureza 1 Kg,PUREZA,NULL,30.00,51.00
7792180004888,Harina Leudante Ultrarefinada Pureza 1 Kg,PUREZA,NULL,34.64,50.62
7792180004901,Harina con Levadura para Pan Casero Pureza 1 Kg,PUREZA,NULL,47.99,62.00
7792180006448,Galletitas Crackers Clasicas Paseo 300 Gr,PASEO,NULL,23.90,62.90
7792180006455,Mini Crackers Salvado Paseo 300 Gr,PASEO,NULL,61.55,62.90
7792200000128,Bizcochitos Agridulces 9 de Oro 200 Gr,9 DE ORO,NULL,22.90,39.90
7792200000319,Bizcochos Azucarados 9 de Oro 210 Gr,9 DE ORO,NULL,22.90,39.90
7792200000791,Galletitas Sconcitos 9 de Oro 200 Gr,9 DE ORO,NULL,20.50,39.90
7792200020096,Galletitas con Salvado Paseo 300 Gr,PASEO,NULL,61.55,62.90
7792222041055,Oblea Ban~ada en Chocolate con Leche Nugaton 27 Gr,NUGATÓN,NULL,25.50,28.90
7792222041062,Chocolate Blanco Nugaton 27 Gr,NUGATÓN,NULL,25.50,28.90
7792280000346,Te Rosa en Saquitos Ensobrados Cachamai 20 Un,CACHAMAI,NULL,39.99,51.50
7792280001466,Yerba Mate Rosa Cachamate 500 Gr,CACHAMATE,NULL,62.90,89.00
7792280002890,Yerba Mate Mezcla de Hierbas Serranas Cachamate 500 Gr,CACHAMATE,NULL,62.90,89.00
7792360071518,Galletitas Vainilla Cubierta Chocolate Donuts 78 Gr,BONAFIDE,NULL,49.49,71.50
7792360072447,Chocolate con Leche Nugaton 27 Gr,NUGATÓN,NULL,23.90,28.90
7792360072485,Chocolate Nugaton Black 27 Gr,NUGATÓN,NULL,25.50,28.90
7792390620021,Capellettis Relleno Carne con Vitamina E Giacomo Capelettini 500 Gr,GIACOMO,NULL,110.99,139.00
7792390620229,Capellettis Relleno Queso Jamon con Vitamina E Giacomo Capelettini 500 Gr,GIACOMO,NULL,110.99,139.00
7792540250450,Azucar Molida Superior Ledesma 1 Kg,LEDESMA,NULL,33.50,36.30
7792540260138,Azucar Molida Clasica Ledesma 1 Kg,LEDESMA,NULL,23.27,30.50
7792710000052,Yerba Mate Premium Amanda 500 Gr,AMANDA,NULL,81.90,91.13
7792710000182,Yerba Mate sin TACC Amanda 500 Gr,AMANDA,NULL,54.90,80.99
7792860003033,Caramelos Pico Dulce Tradicion Lheritier 150 Gr,LHERITIER,NULL,52.99,64.50
7792860007963,Caramelo Masticable Pico Dulce 150 Gr,PICO DULCE,NULL,59.00,71.50
7792878000017,Azucar Domino 1 Kg,DOMINÓ,NULL,27.70,31.00
7792900000121,Sal Gruesa en Estuche Dos Anclas 1 Kg,DOS ANCLAS,NULL,29.99,37.90
7792900000145,Sal Entrefina en Estuche Dos Anclas 1 Kg,DOS ANCLAS,NULL,37.50,61.50
7792900000428,Sal Fina en Paquete Trilaminado Dos Anclas 500 Gr,DOS ANCLAS,NULL,23.50,32.99
7792900006895,Sal Entrefina en Paquete Dos Anclas 1 Kg,DOS ANCLAS,NULL,31.28,47.50
7792900006949,Sal Gruesa en Paquete Dos Anclas 1 Kg,DOS ANCLAS,NULL,28.34,44.50
7792900009025,Pimienta Blanca Molida Dos Anclas 25 Gr,DOS ANCLAS,NULL,39.99,49.88
7792900009049,Pimenton Extra Dos Anclas 50 Gr,DOS ANCLAS,NULL,35.69,51.50
7792900009124,Sal Fina Light en Estuche Dos Anclas 500 Gr,DOS ANCLAS,NULL,68.59,75.90
7792900009162,Pimienta Negra Molida Dos Anclas 25 Gr,DOS ANCLAS,NULL,38.70,61.50
7792900092683,Sal Entrefina Parrillera en Estuche Dos Anclas 500 Gr,DOS ANCLAS,NULL,13.50,25.90
7792900092751,Sal Fina en Paquete Estrella de Mar 500 Gr,ESTRELLA DE MAR,NULL,17.24,26.90
7792900092843,Chimichurri Deshidratado Dos Anclas 25 Gr,DOS ANCLAS,NULL,20.49,26.90
7792900092898,Azucar Impalpable Dos Anclas 250 Gr,DOS ANCLAS,NULL,34.64,68.00
7792900809007,Jugo de Limon en Botella Dos Anclas 500 Cc,DOS ANCLAS,NULL,58.90,92.90
7792900809014,Jugo de Limon en Botella Dos Anclas 1 Lt,DOS ANCLAS,NULL,94.99,169.00
7793046007210,Mermelada de Durazno sin Azucar Cormillot 390 Gr,CORMILLOT,NULL,68.90,104.00
7793046007296,Mermelada de Frutilla sin Azucar Cormillot 390 Gr,CORMILLOT,NULL,84.90,119.00
7793046007753,Mermelada de Damasco Light Frasco Cormillot 390 Gr,CORMILLOT,NULL,47.90,72.99
7793046008002,Mermelada de Membrillo Dulcor 500 Gr,DULCOR,NULL,25.00,41.50
7793046008019,Mermelada de Durazno Pote Dulcor 500 Gr,DULCOR,NULL,25.00,41.50
7793046008026,Mermelada de Zapallo Dulcor 500 Gr,DULCOR,NULL,25.00,41.50
7793046008057,Mermelada de Damasco Pote Dulcor 500 Gr,DULCOR,NULL,25.00,41.50
7793046008071,Mermelada de Ciruela Dulcor 500 Gr,DULCOR,NULL,25.00,41.50
7793046008095,Mermelada de Frutilla Familiar Dulcor 500 Gr,DULCOR,NULL,34.90,46.99
7793046008613,Mermelada de Durazno Diet 500 Gr,DULCOR,NULL,33.99,52.90
7793046008651,Mermelada de Damasco Light Dulcor 420 Gr,DULCOR,NULL,34.90,52.90
7793046008675,Mermelada de Ciruela Light Dulcor 420 Gr,DULCOR,NULL,33.99,52.90
7793046008699,Mermelada de Frutilla Light Pote Dulcor 420 Gr,DULCOR,NULL,33.99,52.90
7793360000089,Tomate Pelado Perita en Lata La Campagnola 400 Gr,LA CAMPAGNOLA,NULL,35.06,42.90
7793360000140,Pulpa de Tomate Tetrabrik Salsati La Campagnola 520 Gr,LA CAMPAGNOLA,NULL,17.50,35.90
7793360000485,Pure de Tomate en Tetrabrik La Campagnola 520 Gr,LA CAMPAGNOLA,NULL,25.50,41.00
7793360000645,Extracto de Tomate Triple La Campagnola 180 Gr,LA CAMPAGNOLA,NULL,44.00,64.50
7793360002038,Durazno BC La Campagnola 800 Gr,LA CAMPAGNOLA,NULL,81.00,164.00
7793360002151,Pera en Mitades Comunes La Campagnola 820 Gr,LA CAMPAGNOLA,NULL,90.00,159.00
7793360002175,Coctel de Fruta BC La Campagnola 800 Gr,LA CAMPAGNOLA,NULL,150.66,191.00
7793360002236,Pera en Mitades La Campagnola BC 800 Gr,LA CAMPAGNOLA,NULL,137.22,169.00
7793360004452,Mermelada de Naranja La Campagnola 454 Gr,LA CAMPAGNOLA,NULL,51.90,71.50
7793360004759,Dulce de Leche Poncho Negro 450 Gr,PONCHO NEGRO,NULL,118.28,153.00
7793360004988,Mermelada de Arandanos BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,105.00,119.00
7793360005060,Atun en Lomitos en Aceite La Campagnola 170 Gr,LA CAMPAGNOLA,NULL,90.00,151.00
7793360005084,Atun en Lomitos al Natural La Campagnola 170 Gr,LA CAMPAGNOLA,NULL,90.00,116.00
7793360006142,Caballa al Natural La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,110.24,139.00
7793360012501,Mermelada de Casis. Frutilla y Mora BC La Campagnola 390 Gr,BC,NULL,105.00,119.00
7793360674105,Mayonesa Light Doypack BC La Campagnola 500 Gr,BC,NULL,40.99,61.50
7793360674204,Mayonesa en Doypack BC La Campagnola Light 250 Gr,BC,NULL,25.50,34.99
7793360730504,Caballa en Aceite y Agua La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,129.00,139.00
7793360800009,Mermelada de Durazno Frasco La Campagnola 454 Gr,LA CAMPAGNOLA,NULL,51.90,75.00
7793360800900,Mermelada de Frutilla La Campagnola 454 Gr,LA CAMPAGNOLA,NULL,69.50,107.00
7793360801709,Mermelada de Ciruela Frasco La Campagnola 454 Gr,LA CAMPAGNOLA,NULL,45.29,74.99
7793360805707,Mermelada de Frambuesa Frasco La Campagnola 454 Gr,LA CAMPAGNOLA,NULL,71.50,107.00
7793360811401,Mermelada de Durazno Diet BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,55.49,69.00
7793360812101,Mermelada de Frutilla BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,74.50,119.00
7793360815003,Mermelada de Ciruela Diet BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,55.50,88.00
7793360815201,Mermelada de Naranja Diet BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,55.50,92.90
7793360816604,Mermelada de Arandano BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,79.50,119.00
7793360826306,Mermelada de Frutos Rojos BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,84.00,119.00
7793360835803,Mermelada de Frambuesa BC La Campagnola 390 Gr,LA CAMPAGNOLA,NULL,80.50,119.00
7793360927508,Salsa Pomarola Doypack Salsati 340 Gr,SALSATI,NULL,33.59,39.60
7793360927607,Salsa Portuguesa Doypack Salsati 340 Gr,SALSATI,NULL,29.00,38.90
7793360927805,Salsa de Tomate Pizza Doypack Salsati 340 Gr,SALSATI,NULL,30.96,39.60
7793360933905,Salsa de Tomate Ajo Cebolla Doypack Salsati La Campagnola 340 Gr,LA CAMPAGNOLA,NULL,31.99,39.90
7793360982309,Arvejas Secas Remojadas La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,28.50,31.90
7793360984907,Choclo Cremoso Amarillo en Lata La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,43.56,51.50
7793360986208,Jardinera de Verduras La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,42.90,47.50
7793360986307,Jardinera con Choclo La Campagnola 300 Gr,LA CAMPAGNOLA,NULL,41.50,55.90
7793360987205,Lentejas Secas Remojadas Lata La Campagnola 320 Gr,LA CAMPAGNOLA,NULL,39.99,57.50
7793433000459,Sal Condimentada con Hierbas Finas Genser 250 Gr,GENSER,NULL,198.99,229.00
7793433000480,Sal Fina Modificada 66% Menos de Sodio Genser 90 Gr,GENSER,NULL,97.49,109.00
7793433000497,Sal Fina Modificada 66% Menos de Sodio Genser 300 Gr,GENSER,NULL,179.00,199.00
7793670000052,Yerba Mate Compuesta con Hierbas Serranas Verdeflor 500 Gr,VERDEFLOR,NULL,45.89,65.09
7793704000225,Yerba Mate con Palo Playadito 1 Kg,PLAYADITO,NULL,115.00,160.00
7793704000232,Yerba Mate con Palo Playadito 500 Gr,PLAYADITO,NULL,62.90,93.00
7793890001020,Pan para Panchos Fargo 210 Gr,FARGO,NULL,62.99,74.01
7793890001044,Pan Hamburguesas con Sesamo Fargo 210 Gr,FARGO,NULL,48.99,74.01
7793890001150,Pan para Panchos Lactal 210 Gr,LACTAL,NULL,49.99,63.93
7794000000568,Mayonesa Doypack Rik 242 Gr,RI-K,NULL,23.00,33.90
7794000000575,Mayonesa Doypack Rik 485 Gr,RI-K,NULL,52.50,64.50
7794000551725,Caldo Para Saborizar Carne Knorr 30 Gr,KNORR,NULL,31.90,38.90
7794000554726,Caldo Para Saborizar Verduras Knorr 30 Gr,KNORR,NULL,31.90,40.70
7794000594159,Caldo de Verduras en Sobre Knorr Light 5 Un,KNORR,NULL,31.90,36.99
7794000595507,Saborizador para Pollo con Limon y Oregano Knorr 25 Gr,KNORR,NULL,30.00,58.00
7794000595514,Saborizador para Carne Cebolla y Ajo Knorr 25 Gr,KNORR,NULL,30.00,52.90
7794000595910,Saborizador para Pollo Tipo Criollo Knorr 25 Gr,KNORR,NULL,30.00,58.00
7794000595927,Saborizador para Carne Romero y Tomillo Knorr 23 Gr,KNORR,NULL,30.00,52.90
7794000596672,Sopa Verduras de Primavera Knorr Quick 5 Un,KNORR QUICK,NULL,81.50,92.90
7794000597136,Saborizador para Pollo con Hierbas y Aji Knorr 23 Gr,KNORR,NULL,30.00,52.90
7794000597235,Salsa 4 Quesos Deshidratada Knorr 35 Gr,KNORR,NULL,51.99,61.50
7794000597303,Fideos con Salsa Verdeo Knorr 211 Gr,KNORR,NULL,125.99,159.00
7794000597310,Arroz Primavera Knorr Listo 197 Gr,KNORR,NULL,79.00,139.00
7794000597372,Fideos con Mix Vegetales con Queso Knorr 197 Gr,KNORR,NULL,122.99,159.00
7794000597471,Sopa Crema de Pollo y Verdeo Knorr Quick 5 Un 75 Gr,KNORR,NULL,64.00,97.49
7794000597518,Caldo de Verduras con Recetas Knorr 12 Un,KNORR,NULL,42.99,62.25
7794000597525,Caldo de Gallina con Recetas Knorr 12 Un,KNORR,NULL,48.90,62.25
7794000597532,Caldo de Carne con Recetas Knorr 12 Un,KNORR,NULL,48.90,62.99
7794000597648,Caldo de Gallina Knorr 6 Un,KNORR,NULL,25.00,42.50
7794000597723,Caldo de Verduras Wilde 12 Un,WILDE,NULL,37.50,45.90
7794000597730,Caldo de Gallina Wilde 12 Un,WILDE,NULL,37.50,45.90
7794000598263,Sopa Crema de Esparragos Knorr 63 Gr,KNORR,NULL,34.00,58.00
7794000598294,Sopa Crema de Pollo Knorr 64 Gr,KNORR,NULL,46.90,52.99
7794000598317,Sopa Crema de Arvejas con Jamon Knorr 64 Gr,KNORR,NULL,34.00,52.99
7794000598355,Sopa Crema de Zapallo Knorr 70 Gr,KNORR,NULL,34.00,58.00
7794000598379,Sopa Crema de Choclo Knorr 67 Gr,KNORR,NULL,34.00,54.00
7794000598393,Sopa Crema de Verdura Verduras Knorr 60 Gr,KNORR,NULL,34.00,58.00
7794000598478,Sopa de Choclo Knorr Quick Light 5 Un,KNORR QUICK,NULL,81.99,92.90
7794000598485,Sopa de Arveja Light Knorr Quick 5 Un,KNORR QUICK,NULL,78.00,92.90
7794000598492,Sopa de Pollo con Vegetales Knorr Quick Light 5 Un,KNORR QUICK,NULL,63.90,91.00
7794000598508,Sopa de Zapallo Knorr Quick 5 Un,KNORR QUICK,NULL,75.19,92.90
7794000598515,Sopa de Zapallo Knorr Quick Light 5 Un,KNORR QUICK,NULL,63.90,91.00
7794000598539,Sopa de Arvejas Knorr Quick 5 Un,KNORR QUICK,NULL,81.50,92.90
7794000598553,Sopa de Choclo Knorr Quick 5 Un,KNORR QUICK,NULL,75.19,92.90
7794000598560,Sopa de Esparragos Light Knorr Quick 5 Un,KNORR QUICK,NULL,82.89,92.90
7794000598584,Sopa de Pollo Knorr Quick 5 Un,KNORR QUICK,NULL,46.00,90.00
7794000598591,Sopa de Vegetales Light Knorr Quick 5 Un,KNORR QUICK,NULL,75.19,92.90
7794000598751,Pure de Papas Instantaneo Knorr 200 Gr,KNORR,NULL,81.00,96.90
7794000598805,Pure de Papas Instantaneo Knorr 125 Gr,KNORR,NULL,37.90,64.56
7794000598829,Salsa Pomarola Tradicional Knorr 340 Gr,KNORR,NULL,34.89,42.30
7794000598836,Salsa Bolognesa Knorr 340 Gr,KNORR,NULL,35.49,42.30
7794000598843,Salsa Filetto Knorr 340 Gr,KNORR,NULL,34.90,42.30
7794000598874,Salsa de Pizza Knorr 340 Gr,KNORR,NULL,34.90,42.30
7794000598881,Salsa de Pizza Knorr 200 Gr,KNORR,NULL,23.79,29.28
7794000598898,Salsa Portuguesa Doypack Knorr 340 Gr,KNORR,NULL,35.49,46.19
7794000598911,Salsa Pomarola Light Knorr 340 Gr,KNORR,NULL,35.49,45.90
7794000599000,Saborizador en Cubos Crema de Verdeo Knorr 4 Un 38 Gr,KNORR,NULL,36.74,44.50
7794000599048,Saborizador en Cubos Albahaca y Ajo Knorr 4 Un 38 Gr,KNORR,NULL,36.74,44.50
7794000599062,Saborizador en Cubos Azafran y Tomillo Knorr 4 Un 38 Gr,KNORR,NULL,36.99,44.50
7794000599123,Saborizador de Tomate Cebolla y Morron Knorr 4 Un 30 Gr,KNORR,NULL,36.74,44.50
7794000599154,Saborizador Provenzal Knorr 30 Gr,KNORR,NULL,36.74,44.50
7794000599185,Almidon de Maiz Maizena 520 Gr,MAIZENA,NULL,86.99,105.00
7794000958548,Ketchup Fanacoa 250 Gr,FANACOA,NULL,32.90,35.89
7794000958555,Mostaza Doypack Fanacoa 250 Gr,FANACOA,NULL,25.61,31.90
7794000959293,Salsa Barbacoa Hellmanns 400 Gr,HELLMANNS,NULL,91.00,130.00
7794000959712,Mayonesa Suave con Limon Doypack Hellmanns 242 Gr,HELLMANNS,NULL,24.59,44.50
7794000959729,Mayonesa Suave con Limon Doypack Hellmanns 485 Gr,HELLMANNS,NULL,60.00,76.95
7794000959866,Mayonesa Doypack Fanacoa 237 Gr,FANACOA,NULL,20.90,30.90
7794000959897,Mayonesa Doypack Fanacoa 950 Gr,FANACOA,NULL,64.90,97.50
7794000959903,Mayonesa Doypack Fanacoa 475 Gr,FANACOA,NULL,30.00,54.50
7794000959927,Salsa Golf sin TACC Fanacoa 250 Gr,FANACOA,NULL,25.00,41.50
7794000960022,Mayonesa Clasica Doypack Hellmanns 118 Gr,HELLMANNS,NULL,21.30,26.90
7794000960077,Mayonesa Clasica Doypack Hellmanns 950 Gr,HELLMANNS,NULL,99.90,144.89
7794000960084,Mayonesa en Frasco Hellmanns 475 Gr,HELLMANNS,NULL,94.90,109.00
7794000960091,Mayonesa Doypack Hellmanns 475 Gr,HELLMANNS,NULL,49.90,76.00
7794000960107,Mayonesa Doypack Hellmanns 237 Gr,HELLMANNS,NULL,25.19,39.57
7794000960138,Mayonesa Light Doypack Hellmanns 475 Gr,HELLMANNS,NULL,72.50,102.90
7794000960145,Mayonesa Light Doypack Hellmanns 237 Gr,HELLMANNS,NULL,44.61,52.90
7794000960152,Mayonesa Light Doypack Hellmanns 950 Gr,HELLMANNS,NULL,149.00,189.00
7794000960206,Mayonesa con Aceite Oliva Doypack Hellmanns 475 Gr,HELLMANNS,NULL,83.99,102.90
7794000960244,Ketchup con Tomate Hellmanns 500 Gr,HELLMANNS,NULL,59.39,119.00
7794000960251,Ketchup con Tomate Hellmanns 400 Gr,HELLMANNS,NULL,65.69,129.00
7794000960275,Ketchup con Tomate Hellmanns 250 Gr,HELLMANNS,NULL,49.08,54.00
7794000960435,Mostaza Original Doypack Savora 250 Gr,SAVORA,NULL,25.00,40.94
7794000960442,Mostaza Original Doypack Savora 500 Gr,SAVORA,NULL,68.90,92.90
7794000960466,Mostaza Original Savora 200 Gr,SAVORA,NULL,31.69,66.00
7794000960480,Mostaza con Miel Savora 220 Gr,SAVORA,NULL,85.90,119.00
7794520431125,Papas Fritas Corte Americano KrachItos 120 Gr,KRACHITOS,NULL,51.50,58.00
7794520442657,Papas Fritas Corte Americano Krachitos 65 Gr,KRACHITOS,NULL,32.90,44.00
7794520443654,Papas Fritas Pay Krachitos 65 Gr,KRACHITOS,NULL,32.90,41.00
7794600002337,Fideos Cintas Nido Fetucchine Don Felipe 500 Gr,DON FELIPE,NULL,46.90,92.00
7794612065719,Chocolate de Almendras con Mani Hamlet 45 Gr,HAMLET,NULL,19.50,21.93
7794612066310,Chocolate Blanco Hamlet 45 Gr,HAMLET,NULL,19.50,21.93
7794906000020,Premezcla para Pizza en Caja Kapac 500 Gr,KAPAC,NULL,65.90,71.50
